Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,-1,0,0,-1,0,1,1,1,1,0,0
0.1,0.616216,-0.0327659,0,-0.336487,0.517233,0,-0.277164,-0.480022,0,1.2151,1,0.121185,-0.255874,-1,0.00120179,-0.255814,-1,0.00120171,1.09906,0.999082,0.999018,0.998589,-0.0530976,0
0.2,0.65456,-0.0663506,0,-0.384747,0.533647,0,-0.264522,-0.45813,0,1.24115,1,0.122709,-0.306867,-1,0,-0.306818,-1,0,1.19906,0.999101,0.999036,0.994902,-0.10085,0
0.3,0.692139,-0.10126,0,-0.433771,0.548736,0,-0.250191,-0.43331,0,1.28328,1,0.126088,-0.37137,-1,0,-0.37133,-1,0,1.29906,0.999121,0.999057,0.989467,-0.144759,0
0.4,0.728808,-0.137747,0,-0.483706,0.562246,0,-0.233903,-0.4051,0,1.34771,1,0.131358,-0.456254,-1,0,-0.456221,-1,0,1.39906,0.999144,0.99908,0.982604,-0.185715,0
0.5,0.764357,-0.176172,0,-0.534761,0.573818,0,-0.21527,-0.372828,0,1.44637,1,0.139394,-0.573871,-1,0,-0.573844,-1,0,1.49906,0.999171,0.999106,0.974452,-0.224595,0
0.6,0.798473,-0.217081,0,-0.587249,0.582907,0,-0.193693,-0.335456,0,1.6036,1,0.151928,-0.748911,-1,0,-0.748889,-1,0,1.59906,0.999202,0.999138,0.964974,-0.262347,0
0.7,0.830636,-0.261373,0,-0.641691,0.588611,0,-0.16816,-0.291232,0,1.87677,1,0.172773,-1.03898,-1,0,-1.03896,-1,0,1.69906,0.999242,0.999177,0.95389,-0.300156,0
0.8,0.859852,-0.310769,0,-0.69908,0.589211,0,-0.136698,-0.236738,0,2.43858,1,0.212172,-1.61697,-1,0,-1.61695,-1,0,1.79906,0.999296,0.999231,0.940461,-0.339903,0
0.9,0.883608,-0.369624,0,-0.761929,0.580351,0,-0.0942198,-0.16316,0,4.15353,1,0.310801,-3.34751,-1,0,-3.3475,1,0,1.89906,0.999386,0.999321,0.915037,-0.403369,0
